flight_date,origin,destination,pos,fare_class,passengers,price
2025-12-07,DOH,JFK,UK,Y,1,915.29
2025-12-07,DOH,JFK,UK,F,3,4359.53
2025-12-07,DOH,JFK,UK,Y,5,1006.42
2025-12-07,DOH,CDG,UK,Y,1,741.51
2025-12-07,DOH,LHR,US,Y,2,848.71
2025-12-07,DOH,LHR,FR,F,2,6454.78
2025-12-07,DOH,LHR,QA,F,2,4304.24
2025-12-07,DOH,JFK,AE,J,2,2516.5
2025-12-07,DOH,LHR,US,Y,3,648.42
2025-12-07,DOH,DXB,UK,J,3,3428.87
2025-12-07,DOH,JFK,US,J,5,2755.23
2025-12-07,DOH,LHR,QA,J,4,3721.66
2025-12-07,DOH,JFK,UK,Y,3,863.47
2025-12-07,DOH,LHR,FR,F,4,6193.96
2025-12-07,DOH,CDG,AE,Y,3,769.67
2025-12-07,DOH,LHR,AE,F,3,4854.7
2025-12-07,DOH,JFK,AE,F,3,4746.98
2025-12-07,DOH,JFK,FR,Y,2,836.15
2025-12-07,DOH,CDG,AE,J,2,2673.65
2025-12-07,DOH,LHR,FR,F,2,5103.3
2025-12-07,DOH,LHR,QA,Y,2,879.72
2025-12-07,DOH,CDG,AE,J,1,3097.95
2025-12-07,DOH,LHR,US,Y,3,915.6
2025-12-07,DOH,JFK,AE,F,3,6490.56
2025-12-07,DOH,LHR,FR,J,4,3362.1
2025-12-07,DOH,DXB,FR,J,1,2986.5
2025-12-07,DOH,LHR,UK,W,3,1402.32
2025-12-07,DOH,CDG,US,F,3,5731.15
2025-12-07,DOH,CDG,AE,W,1,1074.31
2025-12-07,DOH,LHR,AE,F,4,6397.97
2025-12-08,DOH,DXB,UK,W,8,1155.1
2025-12-08,DOH,JFK,FR,Y,1,781.18
2025-12-08,DOH,LHR,UK,Y,6,916.29
2025-12-08,DOH,CDG,QA,F,2,4574.77
2025-12-08,DOH,LHR,US,J,7,2718.65
2025-12-08,DOH,JFK,QA,W,4,1292.44
2025-12-08,DOH,DXB,QA,F,6,6216.45
2025-12-08,DOH,LHR,UK,W,2,1115.75
2025-12-08,DOH,LHR,FR,W,2,1011.57
2025-12-08,DOH,DXB,FR,Y,4,617.05
2025-12-08,DOH,CDG,QA,W,4,1140.47
2025-12-08,DOH,DXB,US,F,4,5896.39
2025-12-08,DOH,LHR,QA,F,2,4311.15
2025-12-08,DOH,DXB,UK,W,4,964.38
2025-12-08,DOH,LHR,AE,Y,4,803.65
2025-12-08,DOH,LHR,FR,F,1,5250.82
2025-12-08,DOH,LHR,US,F,3,5018.27
2025-12-08,DOH,JFK,FR,J,2,3179.9
2025-12-08,DOH,CDG,FR,F,5,5129.73
2025-12-08,DOH,DXB,UK,W,3,1378.52
2025-12-08,DOH,LHR,UK,F,4,6059.69
2025-12-08,DOH,DXB,AE,W,4,1215.66
2025-12-08,DOH,LHR,QA,Y,3,879.56
2025-12-08,DOH,JFK,FR,W,7,1075.08
2025-12-08,DOH,JFK,FR,F,5,5258.86
2025-12-08,DOH,DXB,FR,F,1,5645.39
2025-12-08,DOH,JFK,US,J,2,3601.81
2025-12-08,DOH,DXB,QA,W,8,1203.61
2025-12-08,DOH,JFK,US,Y,4,1047.75
2025-12-08,DOH,JFK,FR,Y,4,962.95
2025-12-08,DOH,LHR,US,J,3,3613.01
2025-12-08,DOH,JFK,US,W,4,1132.39
2025-12-08,DOH,CDG,FR,Y,2,611.92
2025-12-08,DOH,DXB,QA,Y,3,685.9
2025-12-08,DOH,LHR,UK,W,5,1004.17
2025-12-08,DOH,DXB,UK,F,1,4608.42
2025-12-08,DOH,DXB,AE,F,1,4865.31
2025-12-08,DOH,DXB,UK,J,1,3442.58
2025-12-08,DOH,LHR,UK,F,2,4957.85
2025-12-08,DOH,JFK,AE,Y,4,914.49
2025-12-08,DOH,LHR,US,F,4,6156.31
2025-12-08,DOH,JFK,AE,J,3,2489.42
2025-12-08,DOH,DXB,QA,Y,3,731.54
2025-12-08,DOH,JFK,US,Y,4,877.5
2025-12-08,DOH,JFK,QA,J,2,2280.17
2025-12-08,DOH,LHR,AE,F,2,5910.6
2025-12-08,DOH,JFK,US,J,3,2403.73
2025-12-08,DOH,JFK,QA,F,5,4631.93
2025-12-08,DOH,DXB,QA,F,5,5391.76
2025-12-08,DOH,DXB,QA,Y,2,892.96
2025-12-08,DOH,JFK,QA,Y,5,813.4
2025-12-08,DOH,LHR,AE,W,2,1067.52
2025-12-08,DOH,JFK,AE,F,2,5918.44
2025-12-08,DOH,CDG,US,J,6,2443.85
2025-12-08,DOH,CDG,US,J,3,3382.71
2025-12-08,DOH,DXB,FR,Y,2,814.37
2025-12-08,DOH,LHR,UK,J,1,3186.18
2025-12-08,DOH,CDG,AE,J,3,3732.71
2025-12-08,DOH,CDG,US,W,2,1014.8
2025-12-08,DOH,LHR,UK,J,1,3194.7
2025-12-09,DOH,LHR,AE,J,3,3600.03
2025-12-09,DOH,DXB,US,W,6,1430.98
2025-12-09,DOH,LHR,US,F,3,6348.04
2025-12-09,DOH,JFK,UK,J,4,2520.16
2025-12-09,DOH,LHR,FR,Y,1,1077.21
2025-12-09,DOH,DXB,UK,F,1,4816.69
2025-12-09,DOH,JFK,UK,J,3,3293.61
2025-12-09,DOH,CDG,FR,W,6,1294.32
2025-12-09,DOH,LHR,AE,W,1,1094.75
2025-12-09,DOH,JFK,UK,J,3,3551.04
2025-12-09,DOH,CDG,US,Y,4,748.84
2025-12-09,DOH,CDG,US,F,4,5136.56
2025-12-09,DOH,CDG,QA,J,5,2291.29
2025-12-09,DOH,JFK,FR,W,2,997.18
2025-12-09,DOH,CDG,UK,J,1,3102.9
2025-12-09,DOH,LHR,QA,Y,1,932.5
2025-12-09,DOH,JFK,QA,W,3,1337.19
2025-12-09,DOH,CDG,QA,W,2,1182.93
2025-12-09,DOH,JFK,UK,F,2,5267.91
2025-12-09,DOH,DXB,UK,Y,3,748.01
2025-12-09,DOH,DXB,QA,Y,5,668.32
2025-12-09,DOH,CDG,QA,J,4,3624.67
2025-12-09,DOH,JFK,FR,W,7,1071.0
2025-12-09,DOH,LHR,QA,W,2,1407.23
2025-12-09,DOH,JFK,QA,Y,5,811.03
2025-12-09,DOH,DXB,QA,Y,2,751.61
2025-12-09,DOH,DXB,AE,F,4,4605.59
2025-12-09,DOH,LHR,FR,W,2,1273.4
2025-12-09,DOH,JFK,FR,F,4,5908.2
2025-12-09,DOH,CDG,FR,Y,3,1066.96
2025-12-09,DOH,CDG,AE,Y,8,1074.85
2025-12-09,DOH,LHR,FR,Y,1,938.39
2025-12-09,DOH,LHR,US,F,5,6340.76
2025-12-09,DOH,CDG,US,F,5,6354.03
2025-12-09,DOH,DXB,QA,W,2,1090.83
2025-12-09,DOH,CDG,FR,Y,1,1032.26
2025-12-09,DOH,LHR,QA,J,5,2226.86
2025-12-09,DOH,LHR,AE,J,5,3149.97
2025-12-09,DOH,JFK,QA,J,5,2751.73
2025-12-09,DOH,DXB,QA,J,4,2590.12
2025-12-09,DOH,DXB,UK,W,1,1299.01
2025-12-09,DOH,CDG,US,Y,4,893.0
2025-12-09,DOH,DXB,AE,F,2,6019.2
2025-12-09,DOH,DXB,FR,J,3,2350.61
2025-12-09,DOH,JFK,US,J,2,2411.15
2025-12-09,DOH,JFK,AE,W,4,1041.96
2025-12-09,DOH,LHR,UK,F,3,4902.03
2025-12-09,DOH,CDG,UK,F,2,5362.91
2025-12-09,DOH,LHR,QA,W,7,1156.13
2025-12-09,DOH,DXB,FR,Y,3,738.1
2025-12-09,DOH,CDG,AE,W,5,1392.09
2025-12-09,DOH,JFK,UK,Y,2,652.33
2025-12-09,DOH,DXB,QA,Y,1,688.88
2025-12-09,DOH,JFK,QA,W,4,1403.5
2025-12-09,DOH,JFK,AE,Y,3,796.54
2025-12-09,DOH,LHR,QA,W,2,1427.67
2025-12-09,DOH,DXB,US,J,4,2481.21
2025-12-09,DOH,CDG,US,Y,3,605.14
2025-12-09,DOH,LHR,UK,F,1,4740.25
2025-12-09,DOH,CDG,QA,Y,3,732.53
2025-12-10,DOH,JFK,US,W,1,1343.53
2025-12-10,DOH,CDG,UK,W,6,1103.93
2025-12-10,DOH,JFK,UK,F,2,4509.01
2025-12-10,DOH,DXB,AE,Y,4,874.16
2025-12-10,DOH,DXB,QA,J,3,2438.0
2025-12-10,DOH,CDG,UK,W,1,1075.5
2025-12-10,DOH,LHR,US,Y,4,673.72
2025-12-10,DOH,JFK,UK,J,7,2374.49
2025-12-10,DOH,JFK,UK,W,3,1245.82
2025-12-10,DOH,CDG,UK,W,4,1307.99
2025-12-10,DOH,DXB,UK,F,1,4313.88
2025-12-10,DOH,JFK,FR,W,2,1280.77
2025-12-10,DOH,CDG,AE,W,3,1063.06
2025-12-10,DOH,LHR,AE,W,2,1156.58
2025-12-10,DOH,CDG,QA,F,5,4412.67
2025-12-10,DOH,DXB,FR,F,1,4500.72
2025-12-10,DOH,LHR,US,Y,6,794.55
2025-12-10,DOH,JFK,QA,F,2,5317.61
2025-12-10,DOH,LHR,AE,Y,5,826.79
2025-12-10,DOH,CDG,FR,W,1,1098.58
2025-12-10,DOH,DXB,UK,W,2,1220.3
2025-12-10,DOH,LHR,FR,Y,1,755.21
2025-12-10,DOH,CDG,US,J,3,2327.76
2025-12-10,DOH,CDG,AE,W,5,1189.9
2025-12-10,DOH,JFK,US,Y,2,612.07
2025-12-10,DOH,DXB,AE,Y,1,676.51
2025-12-10,DOH,JFK,QA,W,3,990.99
2025-12-10,DOH,CDG,UK,Y,4,862.82
2025-12-10,DOH,JFK,FR,F,1,4596.5
2025-12-10,DOH,DXB,QA,F,2,4490.2
2025-12-10,DOH,LHR,AE,F,6,4722.23
2025-12-10,DOH,LHR,FR,J,2,3171.16
2025-12-10,DOH,JFK,FR,J,3,2563.64
2025-12-10,DOH,DXB,AE,W,6,1049.38
2025-12-10,DOH,DXB,US,W,3,1151.64
2025-12-10,DOH,DXB,FR,W,1,1184.9
2025-12-10,DOH,CDG,FR,F,5,6171.7
2025-12-10,DOH,CDG,US,F,3,6414.74
2025-12-10,DOH,CDG,US,Y,3,1057.73
2025-12-10,DOH,JFK,QA,J,1,2472.24
2025-12-10,DOH,DXB,UK,W,5,1002.66
2025-12-10,DOH,LHR,US,J,5,2178.07
2025-12-10,DOH,DXB,UK,W,5,1065.38
2025-12-10,DOH,CDG,US,J,1,3732.23
2025-12-10,DOH,DXB,QA,F,2,4450.01
2025-12-10,DOH,CDG,UK,F,7,5457.49
2025-12-10,DOH,JFK,US,W,2,1136.58
2025-12-10,DOH,LHR,AE,F,2,6160.92
2025-12-10,DOH,CDG,QA,W,7,1261.46
2025-12-10,DOH,JFK,QA,J,2,3340.34
2025-12-10,DOH,CDG,FR,J,2,2578.49
2025-12-10,DOH,JFK,US,Y,2,810.02
2025-12-10,DOH,LHR,FR,F,1,4808.33
2025-12-10,DOH,DXB,AE,J,3,3054.45
2025-12-10,DOH,DXB,AE,F,1,6493.45
2025-12-10,DOH,CDG,FR,Y,2,616.77
2025-12-10,DOH,DXB,FR,Y,4,801.4
2025-12-10,DOH,JFK,UK,J,1,2942.9
2025-12-10,DOH,JFK,QA,Y,4,1004.82
2025-12-10,DOH,LHR,US,Y,5,1040.68
2025-12-11,DOH,CDG,US,Y,5,899.41
2025-12-11,DOH,JFK,QA,J,1,3318.29
2025-12-11,DOH,LHR,US,J,2,3287.72
2025-12-11,DOH,LHR,AE,F,6,6458.43
2025-12-11,DOH,CDG,US,Y,2,1011.51
2025-12-11,DOH,DXB,FR,W,7,1162.03
2025-12-11,DOH,CDG,QA,F,3,6533.32
2025-12-11,DOH,LHR,QA,J,4,3665.34
2025-12-11,DOH,JFK,UK,F,3,4503.06
2025-12-11,DOH,DXB,AE,J,4,2737.52
2025-12-11,DOH,LHR,AE,W,2,964.52
2025-12-11,DOH,JFK,UK,Y,4,980.94
2025-12-11,DOH,LHR,US,J,7,2798.69
2025-12-11,DOH,JFK,QA,J,3,2502.53
2025-12-11,DOH,LHR,US,F,1,5971.63
2025-12-11,DOH,LHR,US,F,1,5286.47
2025-12-11,DOH,LHR,UK,Y,3,643.79
2025-12-11,DOH,DXB,AE,F,3,4765.33
2025-12-11,DOH,LHR,UK,J,3,3072.72
2025-12-11,DOH,DXB,FR,W,5,1361.29
2025-12-11,DOH,DXB,AE,Y,1,987.58
2025-12-11,DOH,DXB,QA,W,4,1084.55
2025-12-11,DOH,CDG,UK,W,3,1333.11
2025-12-11,DOH,DXB,QA,F,2,6416.85
2025-12-11,DOH,LHR,FR,J,4,3563.75
2025-12-11,DOH,CDG,US,Y,1,842.71
2025-12-11,DOH,DXB,US,W,3,1266.76
2025-12-11,DOH,LHR,FR,Y,4,1015.63
2025-12-11,DOH,DXB,US,Y,6,869.84
2025-12-11,DOH,DXB,FR,W,1,1282.61
2025-12-11,DOH,CDG,QA,W,2,1176.41
2025-12-11,DOH,DXB,UK,W,1,1080.46
2025-12-11,DOH,LHR,US,F,3,4877.18
2025-12-11,DOH,CDG,AE,F,2,6532.36
2025-12-11,DOH,CDG,QA,J,1,2290.51
2025-12-11,DOH,JFK,QA,W,2,1023.92
2025-12-11,DOH,CDG,US,Y,1,1028.0
2025-12-11,DOH,LHR,AE,J,1,3735.3
2025-12-11,DOH,CDG,AE,W,2,964.01
2025-12-11,DOH,CDG,US,J,2,3470.7
2025-12-11,DOH,CDG,QA,F,1,5493.16
2025-12-11,DOH,JFK,UK,F,1,4635.06
2025-12-11,DOH,LHR,AE,Y,2,849.56
2025-12-11,DOH,CDG,QA,F,5,4605.54
2025-12-11,DOH,CDG,US,J,4,3156.43
2025-12-11,DOH,JFK,QA,F,1,4569.41
2025-12-11,DOH,DXB,US,J,3,2730.63
2025-12-11,DOH,CDG,AE,Y,1,852.92
2025-12-11,DOH,LHR,UK,Y,5,903.85
2025-12-11,DOH,LHR,US,W,1,1162.19
2025-12-11,DOH,LHR,QA,J,2,3122.93
2025-12-11,DOH,JFK,FR,F,5,5734.9
2025-12-11,DOH,JFK,QA,W,3,1127.75
2025-12-11,DOH,CDG,AE,F,3,6487.36
2025-12-11,DOH,CDG,AE,Y,6,818.11
2025-12-11,DOH,LHR,AE,W,2,1110.52
2025-12-11,DOH,LHR,UK,W,5,977.97
2025-12-11,DOH,CDG,AE,J,3,2410.58
2025-12-11,DOH,CDG,FR,Y,2,939.0
2025-12-11,DOH,LHR,FR,W,1,1038.27
2025-12-12,DOH,DXB,US,F,2,4603.28
2025-12-12,DOH,DXB,FR,J,1,2931.19
2025-12-12,DOH,DXB,FR,W,4,1350.34
2025-12-12,DOH,LHR,UK,F,2,4836.6
2025-12-12,DOH,LHR,US,J,3,3501.65
2025-12-12,DOH,JFK,US,J,5,3448.06
2025-12-12,DOH,JFK,AE,F,1,5820.96
2025-12-12,DOH,CDG,UK,W,3,1041.17
2025-12-12,DOH,JFK,FR,F,7,5147.78
2025-12-12,DOH,LHR,QA,Y,6,703.18
2025-12-12,DOH,CDG,QA,J,3,2456.7
2025-12-12,DOH,LHR,AE,J,1,2700.38
2025-12-12,DOH,JFK,QA,J,2,2376.38
2025-12-12,DOH,LHR,US,J,4,3249.32
2025-12-12,DOH,LHR,QA,Y,2,897.91
2025-12-12,DOH,CDG,AE,Y,1,632.43
2025-12-12,DOH,CDG,UK,F,2,5179.08
2025-12-12,DOH,CDG,US,Y,2,987.24
2025-12-12,DOH,CDG,FR,F,3,5396.19
2025-12-12,DOH,CDG,QA,W,2,1271.33
2025-12-12,DOH,LHR,UK,J,2,3283.45
2025-12-12,DOH,JFK,US,W,1,1277.52
2025-12-12,DOH,DXB,FR,F,5,5143.41
2025-12-12,DOH,CDG,US,W,4,1097.25
2025-12-12,DOH,LHR,US,Y,6,889.72
2025-12-12,DOH,LHR,UK,W,1,965.4
2025-12-12,DOH,JFK,FR,Y,2,750.71
2025-12-12,DOH,DXB,AE,W,4,1265.77
2025-12-12,DOH,JFK,QA,F,3,5645.01
2025-12-12,DOH,LHR,US,W,2,1040.13
2025-12-12,DOH,LHR,UK,F,2,5089.67
2025-12-12,DOH,CDG,QA,Y,3,938.77
2025-12-12,DOH,CDG,AE,F,4,5796.72
2025-12-12,DOH,DXB,US,Y,3,819.89
2025-12-12,DOH,JFK,US,Y,2,768.14
2025-12-12,DOH,LHR,UK,W,1,1035.97
2025-12-12,DOH,JFK,FR,Y,3,824.29
2025-12-12,DOH,LHR,FR,J,2,2528.96
2025-12-12,DOH,DXB,FR,W,2,969.78
2025-12-12,DOH,CDG,FR,W,1,1191.51
2025-12-12,DOH,CDG,AE,Y,4,737.5
2025-12-12,DOH,CDG,US,Y,3,1043.65
2025-12-12,DOH,LHR,UK,Y,3,668.1
2025-12-12,DOH,JFK,AE,W,5,1224.2
2025-12-12,DOH,LHR,US,F,2,4424.51
2025-12-12,DOH,LHR,AE,J,5,3638.26
2025-12-12,DOH,JFK,AE,J,1,2655.36
2025-12-12,DOH,JFK,FR,Y,2,905.92
2025-12-12,DOH,CDG,FR,J,2,3059.23
2025-12-12,DOH,LHR,AE,J,3,3041.29
2025-12-12,DOH,DXB,UK,Y,1,899.12
2025-12-12,DOH,CDG,US,W,5,1085.57
2025-12-12,DOH,DXB,US,Y,2,1002.49
2025-12-12,DOH,LHR,QA,J,3,2839.44
2025-12-12,DOH,JFK,UK,F,4,5846.13
2025-12-12,DOH,DXB,FR,W,2,1142.67
2025-12-12,DOH,LHR,FR,J,2,2816.18
2025-12-12,DOH,JFK,QA,W,2,1313.84
2025-12-12,DOH,LHR,UK,J,3,2554.36
2025-12-12,DOH,CDG,AE,F,1,5763.79
2025-12-13,DOH,CDG,UK,F,7,6367.61
2025-12-13,DOH,CDG,US,Y,2,1052.27
2025-12-13,DOH,DXB,UK,W,1,1415.05
2025-12-13,DOH,LHR,FR,Y,1,1034.54
2025-12-13,DOH,LHR,AE,F,2,4662.96
2025-12-13,DOH,JFK,FR,J,4,3144.4
2025-12-13,DOH,CDG,AE,J,4,3176.57
2025-12-13,DOH,CDG,AE,W,1,1182.28
2025-12-13,DOH,CDG,QA,W,3,970.47
2025-12-13,DOH,LHR,FR,W,2,1237.78
2025-12-13,DOH,DXB,QA,Y,3,831.33
2025-12-13,DOH,JFK,UK,F,1,5608.69
2025-12-13,DOH,JFK,UK,Y,1,888.26
2025-12-13,DOH,CDG,FR,F,1,5413.43
2025-12-13,DOH,LHR,US,J,2,3310.47
2025-12-13,DOH,DXB,QA,J,4,3495.21
2025-12-13,DOH,JFK,QA,Y,4,1027.7
2025-12-13,DOH,DXB,QA,F,2,4372.58
2025-12-13,DOH,CDG,US,W,2,1399.84
2025-12-13,DOH,DXB,US,J,4,2874.22
2025-12-13,DOH,DXB,FR,W,5,978.1
2025-12-13,DOH,CDG,UK,F,2,6385.59
2025-12-13,DOH,LHR,FR,J,1,2563.36
2025-12-13,DOH,JFK,US,Y,3,793.87
2025-12-13,DOH,CDG,US,F,1,5193.42
2025-12-13,DOH,JFK,FR,Y,5,1076.57
2025-12-13,DOH,DXB,AE,Y,5,641.9
2025-12-13,DOH,CDG,UK,W,3,1010.03
2025-12-13,DOH,DXB,FR,W,5,1360.61
2025-12-13,DOH,JFK,FR,W,3,1264.83
2025-12-13,DOH,DXB,QA,F,2,5663.56
2025-12-13,DOH,CDG,QA,W,7,1190.6
2025-12-13,DOH,JFK,QA,F,5,6272.24
2025-12-13,DOH,JFK,US,F,3,4777.07
2025-12-13,DOH,DXB,AE,J,3,3650.52
2025-12-13,DOH,JFK,US,F,3,4570.06
2025-12-13,DOH,JFK,FR,W,4,960.11
2025-12-13,DOH,DXB,UK,W,3,1119.41
2025-12-13,DOH,LHR,UK,Y,2,1038.94
2025-12-13,DOH,JFK,FR,W,2,1430.35
2025-12-13,DOH,LHR,US,Y,2,989.05
2025-12-13,DOH,CDG,UK,W,1,1388.99
2025-12-13,DOH,DXB,US,F,2,5600.5
2025-12-13,DOH,JFK,FR,J,4,2750.87
2025-12-13,DOH,CDG,UK,F,2,5964.4
2025-12-13,DOH,CDG,QA,F,4,5421.44
2025-12-13,DOH,JFK,AE,J,2,2779.78
2025-12-13,DOH,DXB,US,J,1,2324.39
2025-12-13,DOH,LHR,FR,Y,1,1016.5
2025-12-13,DOH,JFK,UK,Y,4,739.85
2025-12-13,DOH,LHR,QA,J,5,2668.16
2025-12-13,DOH,DXB,US,Y,2,674.5
2025-12-13,DOH,JFK,QA,F,1,6280.78
2025-12-13,DOH,JFK,QA,Y,2,798.69
2025-12-13,DOH,JFK,FR,F,3,6104.05
2025-12-13,DOH,JFK,QA,F,4,6419.16
2025-12-13,DOH,LHR,AE,F,5,6351.94
2025-12-13,DOH,CDG,UK,J,6,3076.12
2025-12-13,DOH,JFK,US,J,4,2252.95
2025-12-13,DOH,DXB,FR,Y,3,610.16
2025-12-14,DOH,CDG,QA,J,3,3099.01
2025-12-14,DOH,JFK,AE,J,1,3788.93
2025-12-14,DOH,DXB,QA,W,1,1335.34
2025-12-14,DOH,CDG,AE,F,5,5469.35
2025-12-14,DOH,CDG,UK,F,3,5261.61
2025-12-14,DOH,CDG,QA,J,2,2424.23
2025-12-14,DOH,LHR,QA,F,4,6452.68
2025-12-14,DOH,LHR,UK,Y,5,924.3
2025-12-14,DOH,LHR,US,J,7,3283.95
2025-12-14,DOH,LHR,FR,Y,1,741.31
2025-12-14,DOH,LHR,US,W,4,1096.84
2025-12-14,DOH,JFK,FR,F,3,5259.95
2025-12-14,DOH,DXB,UK,F,3,5764.75
2025-12-14,DOH,CDG,US,J,1,2746.43
2025-12-14,DOH,CDG,US,F,7,4699.95
2025-12-14,DOH,JFK,FR,F,4,5388.63
2025-12-14,DOH,DXB,US,Y,6,978.84
2025-12-14,DOH,JFK,QA,Y,4,1060.02
2025-12-14,DOH,DXB,UK,J,1,2697.22
2025-12-14,DOH,JFK,US,J,1,2584.29
2025-12-14,DOH,LHR,FR,Y,2,1050.5
2025-12-14,DOH,CDG,AE,F,3,6148.3
2025-12-14,DOH,CDG,UK,F,5,4681.55
2025-12-14,DOH,JFK,QA,W,5,1220.8
2025-12-14,DOH,CDG,QA,F,6,4280.33
2025-12-14,DOH,CDG,FR,F,2,4926.76
2025-12-14,DOH,JFK,FR,W,1,1137.07
2025-12-14,DOH,JFK,AE,J,3,2227.06
2025-12-14,DOH,LHR,AE,J,6,3615.35
2025-12-14,DOH,LHR,AE,F,3,5038.24
2025-12-14,DOH,CDG,US,Y,4,1057.85
2025-12-14,DOH,CDG,US,W,7,973.77
2025-12-14,DOH,CDG,UK,Y,1,759.03
2025-12-14,DOH,DXB,FR,Y,3,631.41
2025-12-14,DOH,JFK,QA,Y,5,894.77
2025-12-14,DOH,LHR,FR,F,1,5371.34
2025-12-14,DOH,JFK,QA,W,1,1342.6
2025-12-14,DOH,LHR,AE,F,3,5967.57
2025-12-14,DOH,DXB,QA,J,5,3566.11
2025-12-14,DOH,CDG,AE,J,3,3578.02
2025-12-14,DOH,LHR,US,F,1,6238.26
2025-12-14,DOH,DXB,QA,W,2,1202.49
2025-12-14,DOH,LHR,QA,F,1,5461.64
2025-12-14,DOH,CDG,US,J,2,3782.47
2025-12-14,DOH,DXB,US,J,3,3334.76
2025-12-14,DOH,LHR,UK,J,1,2682.1
2025-12-14,DOH,LHR,QA,J,2,3818.28
2025-12-14,DOH,CDG,AE,F,3,5694.63
2025-12-14,DOH,CDG,AE,W,2,1049.11
2025-12-14,DOH,JFK,AE,Y,1,889.28
2025-12-14,DOH,JFK,US,Y,5,759.33
2025-12-14,DOH,DXB,US,F,7,5119.18
2025-12-14,DOH,LHR,FR,J,4,3480.21
2025-12-14,DOH,CDG,FR,Y,6,710.93
2025-12-14,DOH,LHR,US,W,2,1220.88
2025-12-14,DOH,LHR,US,Y,3,625.63
2025-12-14,DOH,LHR,QA,J,2,3650.0
2025-12-14,DOH,DXB,QA,Y,3,1039.5
2025-12-14,DOH,JFK,QA,Y,5,708.97
2025-12-14,DOH,CDG,AE,F,1,4666.63
2025-12-15,DOH,DXB,AE,J,9,3394.51
2025-12-15,DOH,JFK,UK,F,3,5997.71
2025-12-15,DOH,CDG,UK,W,4,1309.72
2025-12-15,DOH,DXB,UK,F,3,4816.64
2025-12-15,DOH,CDG,UK,J,5,3806.34
2025-12-15,DOH,CDG,QA,W,2,1058.76
2025-12-15,DOH,JFK,FR,F,1,5924.57
2025-12-15,DOH,JFK,QA,J,1,2583.85
2025-12-15,DOH,DXB,FR,J,5,2645.3
2025-12-15,DOH,DXB,AE,F,3,5462.88
2025-12-15,DOH,DXB,FR,W,3,982.84
2025-12-15,DOH,DXB,QA,W,3,1326.33
2025-12-15,DOH,LHR,QA,Y,2,640.98
2025-12-15,DOH,JFK,US,W,7,1072.57
2025-12-15,DOH,LHR,QA,J,2,3557.45
2025-12-15,DOH,CDG,US,F,3,4520.55
2025-12-15,DOH,DXB,UK,F,5,4480.37
2025-12-15,DOH,DXB,AE,J,4,3000.58
2025-12-15,DOH,DXB,UK,W,1,1051.21
2025-12-15,DOH,LHR,UK,J,3,3384.23
2025-12-15,DOH,DXB,FR,W,5,984.5
2025-12-15,DOH,CDG,US,Y,4,1024.26
2025-12-15,DOH,LHR,UK,J,3,3368.84
2025-12-15,DOH,JFK,US,W,3,1368.7
2025-12-15,DOH,CDG,AE,J,2,2879.79
2025-12-15,DOH,DXB,FR,F,5,6389.6
2025-12-15,DOH,CDG,FR,F,1,6061.21
2025-12-15,DOH,LHR,QA,Y,4,859.15
2025-12-15,DOH,CDG,US,J,1,3486.12
2025-12-15,DOH,DXB,QA,W,5,1343.38
2025-12-15,DOH,CDG,FR,F,3,5746.39
2025-12-15,DOH,CDG,US,F,4,4585.5
2025-12-15,DOH,DXB,UK,W,2,1070.92
2025-12-15,DOH,DXB,UK,W,1,1050.99
2025-12-15,DOH,JFK,UK,F,2,4461.74
2025-12-15,DOH,CDG,FR,W,3,1202.56
2025-12-15,DOH,CDG,UK,Y,4,874.22
2025-12-15,DOH,CDG,FR,F,8,6439.08
2025-12-15,DOH,DXB,AE,F,3,5109.31
2025-12-15,DOH,CDG,UK,J,5,3316.4
2025-12-15,DOH,JFK,AE,W,2,1411.6
2025-12-15,DOH,DXB,AE,W,1,1046.72
2025-12-15,DOH,LHR,UK,Y,4,844.28
2025-12-15,DOH,JFK,US,J,1,2592.82
2025-12-15,DOH,JFK,QA,J,5,3714.82
2025-12-15,DOH,CDG,QA,W,5,1049.34
2025-12-15,DOH,CDG,QA,J,2,3710.38
2025-12-15,DOH,CDG,UK,J,4,3449.59
2025-12-15,DOH,LHR,QA,J,4,2642.89
2025-12-15,DOH,JFK,AE,Y,3,630.38
2025-12-15,DOH,DXB,FR,Y,6,863.17
2025-12-15,DOH,DXB,AE,W,9,1006.33
2025-12-15,DOH,DXB,US,J,4,2845.51
2025-12-15,DOH,JFK,AE,Y,1,943.28
2025-12-15,DOH,CDG,FR,J,3,3545.59
2025-12-15,DOH,DXB,QA,Y,3,946.83
2025-12-15,DOH,DXB,US,J,8,2937.58
2025-12-15,DOH,CDG,QA,J,7,3726.09
2025-12-15,DOH,LHR,FR,F,3,4853.98
2025-12-15,DOH,LHR,UK,Y,5,755.8
2025-12-16,DOH,DXB,FR,Y,5,695.71
2025-12-16,DOH,JFK,US,W,3,1308.88
2025-12-16,DOH,LHR,FR,W,2,1165.99
2025-12-16,DOH,DXB,US,W,2,1099.04
2025-12-16,DOH,CDG,AE,W,1,1139.89
2025-12-16,DOH,CDG,FR,Y,5,939.04
2025-12-16,DOH,CDG,FR,W,2,1275.25
2025-12-16,DOH,CDG,QA,J,4,3127.25
2025-12-16,DOH,CDG,UK,F,7,6068.75
2025-12-16,DOH,DXB,QA,J,3,3321.26
2025-12-16,DOH,JFK,QA,J,2,2626.49
