flight_id,class_code,days_before,cumulative_bookings
186,F,90,1.76
186,F,60,2.4
186,F,30,2.73
186,F,14,2.84
186,F,7,2.93
186,F,3,2.93
186,F,1,2.93
186,F,0,2.93
186,H,330,0.04
186,H,300,0.09
186,H,270,0.22
186,H,240,0.53
186,H,210,1.29
186,H,180,2.88
186,H,150,6.5
186,H,120,12.43
186,H,90,20.6
186,H,60,27.37
186,H,30,32.45
186,H,14,32.45
186,H,7,33.4
186,H,3,33.4
186,H,1,33.85
186,H,0,34.55
186,I,330,0.02
186,I,300,0.06
186,I,270,0.15
186,I,240,0.37
186,I,210,0.85
186,I,180,2.1
186,I,150,4.42
186,I,120,8.53
186,I,90,14.12
186,I,60,18.91
186,I,30,21.52
186,I,14,23.47
186,I,7,23.47
186,I,3,23.49
186,I,1,23.49
186,I,0,23.63
186,J,330,0.01
186,J,300,0.02
186,J,270,0.05
186,J,240,0.11
186,J,210,0.28
186,J,180,0.62
186,J,150,1.33
186,J,120,2.7
186,J,90,4.24
186,J,60,5.62
186,J,30,6.87
186,J,14,7.11
186,J,7,7.11
186,J,3,7.25
186,J,1,7.3
186,J,0,7.33
186,M,330,0.02
186,M,300,0.04
186,M,270,0.09
186,M,240,0.23
186,M,210,0.56
186,M,180,1.3
186,M,150,2.85
186,M,120,5.7
186,M,90,8.89
186,M,60,11.71
186,M,30,14.14
186,M,14,14.27
186,M,7,14.75
186,M,3,14.75
186,M,1,14.97
186,M,0,15.28
186,Q,330,0.02
186,Q,300,0.05
186,Q,270,0.11
186,Q,240,0.28
186,Q,210,0.67
186,Q,180,1.57
186,Q,150,3.54
186,Q,120,6.52
186,Q,90,10.97
186,Q,60,14.39
186,Q,30,16.39
186,Q,14,18.01
186,Q,7,18.01
186,Q,3,18.17
186,Q,1,18.17
186,Q,0,18.26
186,S,330,0.05
186,S,300,0.12
186,S,270,0.29
186,S,240,0.72
186,S,210,1.73
186,S,180,3.94
186,S,150,8.75
186,S,120,17.1
186,S,90,26.48
186,S,60,36.66
186,S,30,43.5
186,S,14,45.29
186,S,7,45.59
186,S,3,45.59
186,S,1,46.47
186,S,0,46.47
186,V,330,0.04
186,V,300,0.09
186,V,270,0.23
186,V,240,0.54
186,V,210,1.36
186,V,180,3.19
186,V,150,6.62
186,V,120,13.57
186,V,90,22.06
186,V,60,27.94
186,V,30,32.91
186,V,14,34.5
186,V,7,34.91
186,V,3,36.01
186,V,1,36.01
186,V,0,36.6
186,W,330,0.05
186,W,300,0.12
186,W,270,0.3
186,W,240,0.74
186,W,210,1.78
186,W,180,4.11
186,W,150,8.9
186,W,120,17.16
186,W,90,27.9
186,W,60,39.16
186,W,30,43.75
186,W,14,45.08
186,W,7,47.23
186,W,3,47.23
186,W,1,47.23
186,W,0,47.75
186,Y,330,0.1
186,Y,300,0.24
186,Y,270,0.61
186,Y,240,1.48
186,Y,210,3.61
186,Y,180,8.53
186,Y,150,18.2
186,Y,120,35.68
186,Y,90,59.1
186,Y,60,79.67
186,Y,30,92.18
186,Y,14,93.85
186,Y,7,95.37
186,Y,3,96.05
186,Y,1,98.3
186,Y,0,98.3
187,A,330,0.0
187,A,300,0.01
187,A,270,0.03
187,A,240,0.07
187,A,210,0.16
187,A,180,0.37
187,A,150,0.8
187,A,120,1.64
187,A,90,2.53
187,A,60,3.42
187,A,30,4.01
187,A,14,4.21
187,A,7,4.21
187,A,3,4.28
187,A,1,4.28
187,A,0,4.31
187,B,330,0.0
187,B,300,0.01
187,B,270,0.02
187,B,240,0.04
187,B,210,0.1
187,B,180,0.22
187,B,150,0.5
187,B,120,1.02
187,B,90,1.59
187,B,60,2.18
187,B,30,2.44
187,B,14,2.66
187,B,7,2.73
187,B,3,2.73
187,B,1,2.73
187,B,0,2.73
187,C,330,0.0
187,C,300,0.01
187,C,270,0.02
187,C,240,0.04
187,C,210,0.1
187,C,180,0.23
187,C,150,0.5
187,C,120,1.01
187,C,90,1.56
187,C,60,2.15
187,C,30,2.45
187,C,14,2.55
187,C,7,2.63
187,C,3,2.71
187,C,1,2.71
187,C,0,2.71
187,D,330,0.04
187,D,300,0.1
187,D,270,0.24
187,D,240,0.61
187,D,210,1.42
187,D,180,3.34
187,D,150,7.31
187,D,120,14.03
187,D,90,22.63
187,D,60,29.98
187,D,30,36.14
187,D,14,36.74
187,D,7,37.47
187,D,3,38.92
187,D,1,38.92
187,D,0,38.92
187,F,330,0.01
187,F,300,0.03
187,F,270,0.07
187,F,240,0.17
187,F,210,0.4
187,F,180,0.94
187,F,150,2.07
187,F,120,4.01
187,F,90,6.57
187,F,60,9.18
187,F,30,10.27
187,F,14,11.01
187,F,7,11.01
187,F,3,11.1
187,F,1,11.1
187,F,0,11.1
187,H,330,0.11
187,H,300,0.28
187,H,270,0.65
187,H,240,1.63
187,H,210,3.82
187,H,180,9.16
187,H,150,20.29
187,H,120,39.68
187,H,90,62.02
187,H,60,83.12
187,H,30,98.15
187,H,14,105.67
187,H,7,105.67
187,H,3,105.67
187,H,1,105.67
187,H,0,105.67
187,I,330,0.01
187,I,300,0.02
187,I,270,0.05
187,I,240,0.11
187,I,210,0.27
187,I,180,0.62
187,I,150,1.43
187,I,120,2.69
187,I,90,4.47
187,I,60,6.02
187,I,30,6.88
187,I,14,7.08
187,I,7,7.46
187,I,3,7.46
187,I,1,7.52
187,I,0,7.52
187,J,330,0.01
187,J,300,0.03
187,J,270,0.06
187,J,240,0.15
187,J,210,0.35
187,J,180,0.87
187,J,150,1.89
187,J,120,3.51
187,J,90,5.76
187,J,60,7.92
187,J,30,9.03
187,J,14,9.68
187,J,7,9.68
187,J,3,9.77
187,J,1,9.77
187,J,0,9.8
187,M,330,0.11
187,M,300,0.28
187,M,270,0.67
187,M,240,1.68
187,M,210,4.01
187,M,180,9.56
187,M,150,20.27
187,M,120,39.92
187,M,90,63.72
187,M,60,87.5
187,M,30,102.84
187,M,14,106.79
187,M,7,109.38
187,M,3,110.28
187,M,1,110.28
187,M,0,110.28
187,Q,330,0.05
187,Q,300,0.11
187,Q,270,0.28
187,Q,240,0.67
187,Q,210,1.58
187,Q,180,3.87
187,Q,150,8.22
187,Q,120,16.26
187,Q,90,26.51
187,Q,60,35.59
187,Q,30,41.2
187,Q,14,43.02
187,Q,7,43.17
187,Q,3,43.17
187,Q,1,43.58
187,Q,0,44.09
187,S,330,0.04
187,S,300,0.1
187,S,270,0.25
187,S,240,0.6
187,S,210,1.4
187,S,180,3.44
187,S,150,7.25
187,S,120,14.07
187,S,90,22.91
187,S,60,31.36
187,S,30,35.72
187,S,14,37.46
187,S,7,39.26
187,S,3,39.32
187,S,1,39.46
187,S,0,39.46
187,V,330,0.01
187,V,300,0.02
187,V,270,0.05
187,V,240,0.12
187,V,210,0.28
187,V,180,0.66
187,V,150,1.52
187,V,120,2.89
187,V,90,4.64
187,V,60,6.23
187,V,30,7.36
187,V,14,7.73
187,V,7,7.75
187,V,3,7.81
187,V,1,7.81
187,V,0,7.81
187,W,330,0.06
187,W,300,0.14
187,W,270,0.35
187,W,240,0.83
187,W,210,1.98
187,W,180,4.67
187,W,150,10.52
187,W,120,20.38
187,W,90,33.86
187,W,60,44.64
187,W,30,50.52
187,W,14,52.29
187,W,7,55.22
187,W,3,55.22
187,W,1,55.22
187,W,0,55.22
187,Y,330,0.02
187,Y,300,0.05
187,Y,270,0.11
187,Y,240,0.27
187,Y,210,0.66
187,Y,180,1.53
187,Y,150,3.42
187,Y,120,6.62
187,Y,90,10.5
187,Y,60,14.05
187,Y,30,16.45
187,Y,14,16.6
187,Y,7,17.74
187,Y,3,17.74
187,Y,1,17.82
187,Y,0,17.9
188,B,330,0.01
188,B,300,0.03
188,B,270,0.07
188,B,240,0.18
188,B,210,0.43
188,B,180,0.96
188,B,150,2.17
188,B,120,4.33
188,B,90,7.04
188,B,60,8.98
188,B,30,10.85
188,B,14,10.85
188,B,7,11.45
188,B,3,11.45
188,B,1,11.64
188,B,0,11.64
188,C,330,0.01
188,C,300,0.02
188,C,270,0.06
188,C,240,0.13
188,C,210,0.33
188,C,180,0.77
188,C,150,1.69
188,C,120,3.27
188,C,90,5.37
188,C,60,7.09
188,C,30,7.95
188,C,14,8.59
188,C,7,8.59
188,C,3,8.87
188,C,1,8.87
188,C,0,8.87
188,D,330,0.0
188,D,300,0.01
188,D,270,0.03
188,D,240,0.07
188,D,210,0.16
188,D,180,0.37
188,D,150,0.79
188,D,120,1.55
188,D,90,2.53
188,D,60,3.37
188,D,30,3.89
188,D,14,4.0
188,D,7,4.12
188,D,3,4.27
188,D,1,4.27
188,D,0,4.27
188,H,330,0.0
188,H,300,0.01
188,H,270,0.02
188,H,240,0.04
188,H,210,0.11
188,H,180,0.24
188,H,150,0.53
188,H,120,1.04
188,H,90,1.7
188,H,60,2.23
188,H,30,2.66
188,H,14,2.84
188,H,7,2.84
188,H,3,2.84
188,H,1,2.88
188,H,0,2.88
188,I,330,0.0
188,I,300,0.01
188,I,270,0.01
188,I,240,0.04
188,I,210,0.09
188,I,180,0.2
188,I,150,0.45
188,I,120,0.84
188,I,90,1.35
188,I,60,1.8
188,I,30,2.19
188,I,14,2.26
188,I,7,2.26
188,I,3,2.3
188,I,1,2.31
188,I,0,2.35
188,J,330,0.01
188,J,300,0.03
188,J,270,0.07
188,J,240,0.16
188,J,210,0.38
188,J,180,0.9
188,J,150,2.05
188,J,120,3.98
188,J,90,6.27
188,J,60,8.53
188,J,30,9.76
188,J,14,9.95
188,J,7,10.09
188,J,3,10.18
188,J,1,10.55
188,J,0,10.55
188,M,330,0.02
188,M,300,0.06
188,M,270,0.14
188,M,240,0.34
188,M,210,0.84
188,M,180,1.87
188,M,150,4.11
188,M,120,8.17
188,M,90,13.19
188,M,60,17.65
188,M,30,20.51
188,M,14,21.9
188,M,7,21.9
188,M,3,22.09
188,M,1,22.09
188,M,0,22.09
188,Q,330,0.01
188,Q,300,0.03
188,Q,270,0.08
188,Q,240,0.19
188,Q,210,0.46
188,Q,180,1.08
188,Q,150,2.33
188,Q,120,4.71
188,Q,90,7.64
188,Q,60,10.25
188,Q,30,11.71
188,Q,14,12.17
188,Q,7,12.17
188,Q,3,12.53
188,Q,1,12.53
188,Q,0,12.81
188,S,330,0.07
188,S,300,0.16
188,S,270,0.4
188,S,240,0.96
188,S,210,2.38
188,S,180,5.51
188,S,150,12.09
188,S,120,22.87
188,S,90,38.34
188,S,60,50.52
188,S,30,58.1
188,S,14,62.15
188,S,7,62.15
188,S,3,62.62
188,S,1,62.62
188,S,0,62.68
188,V,330,0.0
188,V,300,0.0
188,V,270,0.0
188,V,240,0.01
188,V,210,0.02
188,V,180,0.05
188,V,150,0.1
188,V,120,0.19
188,V,90,0.32
188,V,60,0.41
188,V,30,0.48
188,V,14,0.52
188,V,7,0.52
188,V,3,0.53
188,V,1,0.53
188,V,0,0.53
188,W,330,0.01
188,W,300,0.03
188,W,270,0.08
188,W,240,0.2
188,W,210,0.48
188,W,180,1.15
188,W,150,2.54
188,W,120,4.97
188,W,90,8.14
188,W,60,10.63
188,W,30,12.15
188,W,14,12.75
188,W,7,13.32
188,W,3,13.32
188,W,1,13.32
188,W,0,13.32
188,Y,330,0.09
188,Y,300,0.22
188,Y,270,0.53
188,Y,240,1.29
188,Y,210,3.13
188,Y,180,7.12
188,Y,150,15.68
188,Y,120,31.2
188,Y,90,50.14
188,Y,60,64.99
188,Y,30,78.39
188,Y,14,81.54
188,Y,7,81.54
188,Y,3,83.83
188,Y,1,83.83
188,Y,0,83.83
189,B,330,0.0
189,B,300,0.0
189,B,270,0.0
189,B,240,0.01
189,B,210,0.03
189,B,180,0.06
189,B,150,0.14
189,B,120,0.28
189,B,90,0.43
189,B,60,0.57
189,B,30,0.7
189,B,14,0.73
189,B,7,0.73
189,B,3,0.74
189,B,1,0.74
189,B,0,0.74
189,C,330,0.0
189,C,300,0.0
189,C,270,0.01
189,C,240,0.02
189,C,210,0.04
189,C,180,0.11
189,C,150,0.22
189,C,120,0.46
189,C,90,0.74
189,C,60,0.96
189,C,30,1.11
189,C,14,1.2
189,C,7,1.2
189,C,3,1.2
189,C,1,1.23
189,C,0,1.23
189,D,330,0.0
189,D,300,0.0
189,D,270,0.01
189,D,240,0.01
189,D,210,0.04
189,D,180,0.08
189,D,150,0.18
189,D,120,0.36
189,D,90,0.57
189,D,60,0.78
189,D,30,0.87
189,D,14,0.95
189,D,7,0.95
189,D,3,0.96
189,D,1,0.97
189,D,0,0.97
189,H,330,0.02
189,H,300,0.05
189,H,270,0.12
189,H,240,0.31
189,H,210,0.71
189,H,180,1.69
189,H,150,3.58
189,H,120,7.11
189,H,90,11.4
189,H,60,15.37
189,H,30,18.06
189,H,14,18.28
189,H,7,18.37
189,H,3,18.93
189,H,1,18.93
189,H,0,19.04
189,I,330,0.02
189,I,300,0.04
189,I,270,0.09
189,I,240,0.23
189,I,210,0.55
189,I,180,1.31
189,I,150,2.84
189,I,120,5.43
189,I,90,8.71
189,I,60,11.81
189,I,30,13.85
189,I,14,14.74
189,I,7,15.0
189,I,3,15.0
189,I,1,15.09
189,I,0,15.29
189,J,330,0.02
189,J,300,0.04
189,J,270,0.09
189,J,240,0.23
189,J,210,0.53
189,J,180,1.32
189,J,150,2.81
189,J,120,5.55
189,J,90,9.01
189,J,60,11.76
189,J,30,13.75
189,J,14,14.34
189,J,7,14.34
189,J,3,14.34
189,J,1,14.69
189,J,0,14.69
189,M,330,0.05
189,M,300,0.11
189,M,270,0.28
189,M,240,0.7
189,M,210,1.65
189,M,180,3.82
189,M,150,8.68
189,M,120,15.9
189,M,90,26.23
189,M,60,35.04
189,M,30,40.81
189,M,14,42.26
189,M,7,42.92
189,M,3,43.18
189,M,1,43.97
189,M,0,43.97
189,Q,330,0.01
189,Q,300,0.03
189,Q,270,0.07
189,Q,240,0.17
189,Q,210,0.4
189,Q,180,0.91
189,Q,150,2.0
189,Q,120,4.03
189,Q,90,6.5
189,Q,60,8.59
189,Q,30,9.84
189,Q,14,10.37
189,Q,7,10.62
189,Q,3,10.84
189,Q,1,10.84
189,Q,0,10.84
189,S,330,0.1
189,S,300,0.25
189,S,270,0.63
189,S,240,1.48
189,S,210,3.64
189,S,180,8.6
189,S,150,18.43
189,S,120,36.58
189,S,90,59.0
189,S,60,78.25
189,S,30,93.22
189,S,14,96.09
189,S,7,96.09
189,S,3,98.69
189,S,1,98.69
189,S,0,99.05
189,V,330,0.08
189,V,300,0.19
189,V,270,0.46
189,V,240,1.12
189,V,210,2.62
189,V,180,6.39
189,V,150,13.65
189,V,120,26.93
189,V,90,43.32
189,V,60,58.02
189,V,30,68.14
189,V,14,70.63
189,V,7,70.63
189,V,3,70.63
189,V,1,73.19
189,V,0,73.49
189,W,330,0.0
189,W,300,0.01
189,W,270,0.02
189,W,240,0.06
189,W,210,0.14
189,W,180,0.33
189,W,150,0.73
189,W,120,1.45
189,W,90,2.37
189,W,60,3.09
189,W,30,3.52
189,W,14,3.78
189,W,7,3.78
189,W,3,3.78
189,W,1,3.93
189,W,0,3.94
189,Y,330,0.01
189,Y,300,0.01
189,Y,270,0.03
189,Y,240,0.08
189,Y,210,0.2
189,Y,180,0.46
189,Y,150,1.02
189,Y,120,2.07
189,Y,90,3.33
189,Y,60,4.29
189,Y,30,4.97
189,Y,14,5.42
189,Y,7,5.48
189,Y,3,5.48
189,Y,1,5.48
189,Y,0,5.48
190,A,330,0.01
190,A,300,0.02
190,A,270,0.04
190,A,240,0.1
190,A,210,0.23
190,A,180,0.54
190,A,150,1.16
190,A,120,2.34
190,A,90,3.67
190,A,60,4.95
190,A,30,5.74
190,A,14,6.15
190,A,7,6.19
190,A,3,6.19
190,A,1,6.19
190,A,0,6.19
190,B,330,0.02
190,B,300,0.04
190,B,270,0.09
190,B,240,0.22
190,B,210,0.56
190,B,180,1.22
190,B,150,2.71
190,B,120,5.33
190,B,90,8.74
190,B,60,11.49
190,B,30,13.74
190,B,14,14.02
190,B,7,14.02
190,B,3,14.75
190,B,1,14.86
190,B,0,14.86
190,C,330,0.01
190,C,300,0.02
190,C,270,0.06
190,C,240,0.15
190,C,210,0.36
190,C,180,0.82
190,C,150,1.74
190,C,120,3.45
190,C,90,5.48
190,C,60,7.44
190,C,30,8.74
190,C,14,9.04
190,C,7,9.04
190,C,3,9.12
190,C,1,9.38
190,C,0,9.48
190,D,330,0.02
190,D,300,0.06
190,D,270,0.14
190,D,240,0.33
190,D,210,0.85
190,D,180,1.91
190,D,150,4.21
190,D,120,8.44
190,D,90,13.27
190,D,60,17.3
190,D,30,21.21
190,D,14,21.21
190,D,7,22.07
190,D,3,22.07
190,D,1,22.07
190,D,0,22.16
190,F,330,0.0
190,F,300,0.0
190,F,270,0.01
190,F,240,0.02
190,F,210,0.04
190,F,180,0.09
190,F,150,0.19
190,F,120,0.4
190,F,90,0.64
190,F,60,0.83
190,F,30,0.99
190,F,14,1.02
190,F,7,1.05
190,F,3,1.06
190,F,1,1.08
190,F,0,1.08
190,H,330,0.01
190,H,300,0.03
190,H,270,0.08
190,H,240,0.2
190,H,210,0.47
190,H,180,1.09
190,H,150,2.36
190,H,120,4.63
190,H,90,7.17
190,H,60,9.63
190,H,30,11.29
190,H,14,12.16
190,H,7,12.16
190,H,3,12.16
190,H,1,12.16
190,H,0,12.33
190,I,330,0.0
190,I,300,0.0
190,I,270,0.01
190,I,240,0.03
190,I,210,0.07
190,I,180,0.16
190,I,150,0.35
190,I,120,0.68
190,I,90,1.07
190,I,60,1.5
190,I,30,1.75
190,I,14,1.77
190,I,7,1.77
190,I,3,1.83
190,I,1,1.83
190,I,0,1.83
190,J,330,0.01
190,J,300,0.01
190,J,270,0.03
190,J,240,0.08
190,J,210,0.18
190,J,180,0.44
190,J,150,0.95
190,J,120,1.83
190,J,90,3.04
190,J,60,4.1
190,J,30,4.73
190,J,14,4.9
190,J,7,4.95
190,J,3,4.95
190,J,1,5.03
190,J,0,5.03
190,M,330,0.02
190,M,300,0.04
190,M,270,0.09
190,M,240,0.22
190,M,210,0.54
190,M,180,1.23
190,M,150,2.81
190,M,120,5.38
190,M,90,8.66
190,M,60,11.72
190,M,30,13.62
190,M,14,14.28
190,M,7,14.48
190,M,3,14.48
190,M,1,14.48
190,M,0,14.58
190,Q,330,0.02
190,Q,300,0.06
190,Q,270,0.15
190,Q,240,0.35
190,Q,210,0.84
190,Q,180,2.03
190,Q,150,4.26
190,Q,120,8.36
190,Q,90,14.13
190,Q,60,18.08
190,Q,30,21.74
190,Q,14,22.14
190,Q,7,22.86
190,Q,3,22.86
190,Q,1,22.86
190,Q,0,22.86
190,S,330,0.02
190,S,300,0.06
190,S,270,0.15
190,S,240,0.37
190,S,210,0.84
190,S,180,2.05
190,S,150,4.31
190,S,120,8.51
190,S,90,13.46
190,S,60,18.55
190,S,30,21.42
190,S,14,22.23
190,S,7,22.23
190,S,3,23.32
190,S,1,23.32
190,S,0,23.32
190,V,330,0.01
190,V,300,0.01
190,V,270,0.03
190,V,240,0.08
190,V,210,0.18
190,V,180,0.43
190,V,150,0.95
190,V,120,1.85
190,V,90,3.03
190,V,60,3.92
190,V,30,4.67
190,V,14,4.83
190,V,7,4.83
190,V,3,4.86
190,V,1,5.01
190,V,0,5.01
190,W,330,0.03
190,W,300,0.06
190,W,270,0.15
190,W,240,0.38
190,W,210,0.86
190,W,180,2.07
190,W,150,4.52
190,W,120,8.7
190,W,90,14.64
190,W,60,18.55
190,W,30,21.65
190,W,14,23.43
190,W,7,23.43
190,W,3,23.9
190,W,1,24.12
190,W,0,24.12
190,Y,330,0.1
190,Y,300,0.24
190,Y,270,0.6
190,Y,240,1.46
190,Y,210,3.64
190,Y,180,8.45
190,Y,150,17.71
190,Y,120,36.27
190,Y,90,56.05
190,Y,60,77.64
190,Y,30,87.31
190,Y,14,90.6
190,Y,7,95.77
190,Y,3,95.77
190,Y,1,95.78
190,Y,0,95.78
191,B,330,0.01
191,B,300,0.02
191,B,270,0.05
191,B,240,0.11
191,B,210,0.27
191,B,180,0.62
191,B,150,1.37
191,B,120,2.66
191,B,90,4.34
191,B,60,5.9
191,B,30,6.62
191,B,14,6.97
191,B,7,7.12
191,B,3,7.13
191,B,1,7.13
191,B,0,7.17
191,C,330,0.01
191,C,300,0.03
191,C,270,0.08
191,C,240,0.2
191,C,210,0.49
191,C,180,1.15
191,C,150,2.52
191,C,120,4.88
191,C,90,7.66
191,C,60,10.43
191,C,30,11.84
191,C,14,12.89
191,C,7,12.89
191,C,3,13.11
191,C,1,13.18
191,C,0,13.27
191,D,330,0.0
191,D,300,0.01
191,D,270,0.03
191,D,240,0.07
191,D,210,0.16
191,D,180,0.36
191,D,150,0.78
191,D,120,1.6
191,D,90,2.48
191,D,60,3.44
191,D,30,3.85
191,D,14,4.21
191,D,7,4.21
191,D,3,4.21
191,D,1,4.21
191,D,0,4.28
191,H,330,0.01
191,H,300,0.04
191,H,270,0.09
191,H,240,0.21
191,H,210,0.5
191,H,180,1.22
191,H,150,2.6
191,H,120,5.25
191,H,90,8.13
191,H,60,11.2
191,H,30,13.04
191,H,14,13.58
191,H,7,13.58
191,H,3,14.03
191,H,1,14.03
191,H,0,14.03
191,I,330,0.0
191,I,300,0.01
191,I,270,0.02
191,I,240,0.04
191,I,210,0.1
191,I,180,0.23
191,I,150,0.51
191,I,120,0.95
191,I,90,1.61
191,I,60,2.12
191,I,30,2.36
191,I,14,2.51
191,I,7,2.57
191,I,3,2.64
191,I,1,2.64
191,I,0,2.64
191,J,330,0.01
191,J,300,0.03
191,J,270,0.07
191,J,240,0.16
191,J,210,0.38
191,J,180,0.89
191,J,150,1.98
191,J,120,3.78
191,J,90,6.24
191,J,60,8.42
191,J,30,9.81
191,J,14,10.15
191,J,7,10.19
191,J,3,10.19
191,J,1,10.2
191,J,0,10.32
191,M,330,0.0
191,M,300,0.01
191,M,270,0.01
191,M,240,0.03
191,M,210,0.07
191,M,180,0.17
191,M,150,0.36
191,M,120,0.71
191,M,90,1.17
191,M,60,1.55
191,M,30,1.84
191,M,14,1.96
191,M,7,1.96
191,M,3,1.96
191,M,1,1.96
191,M,0,2.0
191,Q,330,0.01
191,Q,300,0.03
191,Q,270,0.07
191,Q,240,0.16
191,Q,210,0.4
191,Q,180,0.9
191,Q,150,2.01
191,Q,120,3.84
191,Q,90,6.15
191,Q,60,8.23
191,Q,30,9.63
191,Q,14,9.87
191,Q,7,10.05
191,Q,3,10.31
191,Q,1,10.62
191,Q,0,10.62
191,S,330,0.01
191,S,300,0.04
191,S,270,0.09
191,S,240,0.22
191,S,210,0.53
191,S,180,1.21
191,S,150,2.7
191,S,120,5.28
191,S,90,8.24
191,S,60,11.22
191,S,30,13.3
191,S,14,13.84
191,S,7,13.84
191,S,3,13.84
191,S,1,14.16
191,S,0,14.16
191,V,330,0.12
191,V,300,0.28
191,V,270,0.7
191,V,240,1.71
191,V,210,4.28
191,V,180,9.91
191,V,150,21.86
191,V,120,41.36
191,V,90,68.59
191,V,60,91.94
191,V,30,103.74
191,V,14,112.13
191,V,7,112.7
191,V,3,114.25
191,V,1,114.25
191,V,0,114.25
191,W,330,0.03
191,W,300,0.07
191,W,270,0.17
191,W,240,0.41
191,W,210,1.01
191,W,180,2.38
191,W,150,5.21
191,W,120,10.19
191,W,90,16.1
191,W,60,21.7
191,W,30,24.35
191,W,14,25.62
191,W,7,26.76
191,W,3,26.8
191,W,1,26.8
191,W,0,26.8
191,Y,330,0.01
191,Y,300,0.03
191,Y,270,0.06
191,Y,240,0.15
191,Y,210,0.38
191,Y,180,0.85
191,Y,150,1.91
191,Y,120,3.59
191,Y,90,6.13
191,Y,60,7.76
191,Y,30,9.36
191,Y,14,9.65
191,Y,7,9.65
191,Y,3,9.65
191,Y,1,9.78
191,Y,0,10.05
192,B,330,0.01
192,B,300,0.02
192,B,270,0.05
192,B,240,0.12
192,B,210,0.28
192,B,180,0.69
192,B,150,1.45
192,B,120,2.79
192,B,90,4.69
192,B,60,6.09
192,B,30,7.18
192,B,14,7.3
192,B,7,7.84
192,B,3,7.84
192,B,1,7.91
192,B,0,7.91
192,C,330,0.0
192,C,300,0.0
192,C,270,0.01
192,C,240,0.01
192,C,210,0.03
192,C,180,0.07
192,C,150,0.16
192,C,120,0.33
192,C,90,0.52
192,C,60,0.67
192,C,30,0.78
192,C,14,0.86
192,C,7,0.86
192,C,3,0.86
192,C,1,0.86
192,C,0,0.86
192,D,330,0.0
192,D,300,0.01
192,D,270,0.02
192,D,240,0.05
192,D,210,0.13
192,D,180,0.28
192,D,150,0.62
192,D,120,1.28
192,D,90,2.05
192,D,60,2.68
192,D,30,3.2
192,D,14,3.27
192,D,7,3.27
192,D,3,3.38
192,D,1,3.38
192,D,0,3.38
192,H,330,0.03
192,H,300,0.08
192,H,270,0.19
192,H,240,0.5
192,H,210,1.19
192,H,180,2.74
192,H,150,6.15
192,H,120,12.04
192,H,90,19.29
192,H,60,25.17
192,H,30,29.02
192,H,14,31.67
192,H,7,31.67
192,H,3,31.67
192,H,1,32.0
192,H,0,32.0
192,I,330,0.01
192,I,300,0.01
192,I,270,0.04
192,I,240,0.09
192,I,210,0.21
192,I,180,0.5
192,I,150,1.09
192,I,120,2.04
192,I,90,3.49
192,I,60,4.65
192,I,30,5.41
192,I,14,5.58
192,I,7,5.58
192,I,3,5.58
192,I,1,5.58
192,I,0,5.58
192,J,330,0.01
192,J,300,0.01
192,J,270,0.03
192,J,240,0.08
192,J,210,0.19
192,J,180,0.43
192,J,150,0.96
192,J,120,1.9
192,J,90,3.03
192,J,60,3.9
192,J,30,4.64
192,J,14,4.94
192,J,7,4.94
192,J,3,5.08
192,J,1,5.08
192,J,0,5.08
192,M,330,0.08
192,M,300,0.2
192,M,270,0.48
192,M,240,1.15
192,M,210,2.81
192,M,180,6.66
192,M,150,15.02
192,M,120,28.11
192,M,90,45.0
192,M,60,61.46
192,M,30,70.45
192,M,14,74.64
192,M,7,75.21
192,M,3,76.71
192,M,1,77.97
192,M,0,77.97
192,Q,330,0.02
192,Q,300,0.04
192,Q,270,0.09
192,Q,240,0.22
192,Q,210,0.56
192,Q,180,1.3
192,Q,150,2.75
192,Q,120,5.42
192,Q,90,8.85
192,Q,60,11.56
192,Q,30,13.85
192,Q,14,14.42
192,Q,7,14.8
192,Q,3,14.8
192,Q,1,14.8
192,Q,0,14.8
192,S,330,0.0
192,S,300,0.01
192,S,270,0.02
192,S,240,0.05
192,S,210,0.13
192,S,180,0.29
192,S,150,0.63
192,S,120,1.28
192,S,90,2.01
192,S,60,2.79
192,S,30,3.13
192,S,14,3.21
192,S,7,3.41
192,S,3,3.41
192,S,1,3.42
192,S,0,3.42
192,V,330,0.01
192,V,300,0.03
192,V,270,0.08
192,V,240,0.2
192,V,210,0.47
192,V,180,1.08
192,V,150,2.41
192,V,120,4.73
192,V,90,7.78
192,V,60,10.04
192,V,30,12.0
192,V,14,12.52
192,V,7,12.52
192,V,3,12.52
192,V,1,12.65
192,V,0,12.83
192,W,330,0.02
192,W,300,0.04
192,W,270,0.09
192,W,240,0.22
192,W,210,0.52
192,W,180,1.24
192,W,150,2.82
192,W,120,5.49
192,W,90,8.77
192,W,60,11.76
192,W,30,13.66
192,W,14,13.82
192,W,7,14.49
192,W,3,14.49
192,W,1,14.58
192,W,0,14.58
192,Y,330,0.01
192,Y,300,0.03
192,Y,270,0.06
192,Y,240,0.16
192,Y,210,0.39
192,Y,180,0.88
192,Y,150,1.88
192,Y,120,3.85
192,Y,90,6.06
192,Y,60,7.91
192,Y,30,9.49
192,Y,14,9.94
192,Y,7,9.94
192,Y,3,10.09
192,Y,1,10.09
192,Y,0,10.09
193,A,330,0.0
193,A,300,0.0
193,A,270,0.0
193,A,240,0.01
193,A,210,0.02
193,A,180,0.06
193,A,150,0.12
